person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
43,46000,RENT,3.0,EDUCATION,B,5000,10.38,0.11,N,15,yes
41,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000,13.23,0.09,N,12,yes
23,36000,RENT,0.0,PERSONAL,C,3000,,0.08,N,4,yes
25,126000,MORTGAGE,,DEBTCONSOLIDATION,A,6000,6.92,0.05,N,3,no
28,75000,RENT,0.0,EDUCATION,A,12000,6.03,0.16,N,6,no
26,44000,RENT,0.0,HOMEIMPROVEMENT,D,18225,14.91,0.41,N,4,yes
36,58650,MORTGAGE,0.0,MEDICAL,B,10000,,0.14,N,15,yes
22,54000,RENT,5.0,HOMEIMPROVEMENT,D,3200,16.49,0.06,Y,4,yes
23,51036,MORTGAGE,7.0,EDUCATION,C,15000,13.16,0.29,N,4,no
33,44000,RENT,3.0,MEDICAL,B,2725,12.18,0.06,N,6,yes
29,70000,MORTGAGE,13.0,MEDICAL,A,10000,6.99,0.14,N,5,no
26,74500,MORTGAGE,10.0,DEBTCONSOLIDATION,B,8000,9.88,0.11,N,3,no
22,60000,MORTGAGE,,EDUCATION,A,10000,5.99,0.17,N,2,no
27,40000,RENT,8.0,PERSONAL,B,12000,10.37,0.3,N,9,no
23,62500,RENT,4.0,DEBTCONSOLIDATION,D,16000,14.54,0.26,N,2,yes
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,0.23,Y,2,yes
26,52704,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,10.95,0.06,N,4,yes
28,56100,RENT,9.0,MEDICAL,D,20000,14.59,0.3,Y,5,yes
29,44500,RENT,3.0,VENTURE,C,14400,13.61,0.32,Y,10,yes
21,55000,RENT,5.0,MEDICAL,B,12000,10.62,0.22,N,2,no
54,170000,MORTGAGE,12.0,PERSONAL,A,11000,6.62,0.06,N,20,no
24,19200,RENT,0.0,EDUCATION,B,6000,10.59,0.31,N,3,yes
30,90000,RENT,1.0,MEDICAL,B,7000,9.25,0.08,N,8,no
23,102000,MORTGAGE,4.0,EDUCATION,B,20000,,0.2,N,3,no
36,170000,MORTGAGE,13.0,VENTURE,A,25000,7.51,0.15,N,13,no
21,52000,MORTGAGE,1.0,EDUCATION,C,16000,12.87,0.31,N,4,no
37,72000,MORTGAGE,9.0,PERSONAL,C,1600,13.92,0.02,N,12,no
25,188000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000,13.24,0.13,Y,4,yes
27,64000,RENT,3.0,MEDICAL,B,18000,11.11,0.28,N,8,no
24,95000,OWN,8.0,EDUCATION,E,25000,16.32,0.26,N,3,no
52,52000,MORTGAGE,2.0,PERSONAL,A,10000,,0.19,N,29,no
23,80000,RENT,6.0,EDUCATION,A,16000,,0.2,N,2,no
28,38000,RENT,7.0,PERSONAL,C,5000,13.49,0.13,N,6,yes
25,46000,MORTGAGE,5.0,MEDICAL,B,6000,10.99,0.13,N,3,yes
35,75000,MORTGAGE,2.0,PERSONAL,C,20000,13.49,0.27,Y,5,no
26,29040,RENT,2.0,EDUCATION,B,15000,9.62,0.52,N,4,yes
22,21000,RENT,2.0,DEBTCONSOLIDATION,C,10000,12.73,0.48,Y,4,yes
25,36000,RENT,1.0,DEBTCONSOLIDATION,D,15000,15.05,0.42,Y,2,yes
26,33996,RENT,1.0,MEDICAL,B,9600,9.88,0.28,N,2,no
22,66000,OWN,6.0,EDUCATION,A,5000,7.9,0.08,N,4,no
26,57006,MORTGAGE,10.0,DEBTCONSOLIDATION,A,6000,6.17,0.11,N,2,no
21,18456,RENT,2.0,MEDICAL,C,3500,13.35,0.19,N,3,yes
29,30000,OWN,0.0,VENTURE,A,4000,7.49,0.13,N,5,no
27,86000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,20000,13.43,0.23,N,5,yes
24,90000,MORTGAGE,2.0,EDUCATION,B,7500,,0.08,N,3,no
26,90000,MORTGAGE,10.0,EDUCATION,A,1000,6.17,0.01,N,4,no
32,74000,RENT,15.0,VENTURE,F,15000,17.15,0.2,N,6,no
33,57600,MORTGAGE,3.0,HOMEIMPROVEMENT,A,17000,7.66,0.3,N,8,no
27,29160,MORTGAGE,2.0,VENTURE,A,8000,7.51,0.27,N,7,no
28,95000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,3500,6.03,0.04,N,7,no
22,50000,MORTGAGE,1.0,PERSONAL,E,9800,16.32,0.2,Y,3,no
39,73000,MORTGAGE,2.0,EDUCATION,B,5000,11.86,0.07,N,16,yes
28,57600,MORTGAGE,9.0,EDUCATION,D,12000,15.58,0.21,Y,7,no
22,105500,RENT,6.0,EDUCATION,B,6000,11.99,0.06,N,4,no
30,50000,MORTGAGE,14.0,MEDICAL,C,1000,,0.02,N,6,no
24,12960,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4500,11.83,0.35,N,4,yes
31,168000,MORTGAGE,2.0,EDUCATION,B,15500,9.25,0.09,N,9,no
38,29000,RENT,2.0,DEBTCONSOLIDATION,D,10000,,0.34,N,16,yes
34,30000,RENT,2.0,HOMEIMPROVEMENT,B,14975,12.53,0.5,N,10,yes
25,63000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,20000,8.49,0.32,N,2,no
28,55000,MORTGAGE,7.0,MEDICAL,A,8000,,0.15,N,8,no
29,42996,RENT,5.0,VENTURE,C,6000,15.96,0.14,N,9,yes
24,62400,RENT,8.0,VENTURE,B,20000,11.12,0.32,N,2,yes
22,30000,RENT,2.0,EDUCATION,A,2500,8.49,0.08,N,2,yes
23,120000,MORTGAGE,7.0,EDUCATION,C,8000,13.61,0.07,Y,2,no
23,84000,RENT,1.0,VENTURE,A,10000,7.49,0.12,N,4,no
39,24000,RENT,,VENTURE,C,8000,13.8,0.33,N,12,yes
23,54000,RENT,4.0,EDUCATION,E,10000,17.93,0.19,Y,4,yes
23,26000,RENT,3.0,MEDICAL,A,4500,8.49,0.17,N,2,yes
32,56000,MORTGAGE,13.0,EDUCATION,B,3000,8.88,0.05,N,9,no
25,50000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,6.76,0.12,N,2,no
29,26400,RENT,5.0,MEDICAL,C,7750,14.27,0.29,N,7,yes
21,15300,RENT,5.0,HOMEIMPROVEMENT,B,3150,10.99,0.21,N,4,yes
33,53000,RENT,1.0,HOMEIMPROVEMENT,C,12000,12.84,0.23,N,5,no
24,69000,RENT,2.0,HOMEIMPROVEMENT,A,27600,,0.4,N,2,yes
22,94692,MORTGAGE,5.0,EDUCATION,B,20000,11.49,0.21,N,4,no
40,15600,OWN,2.0,EDUCATION,D,4000,15.7,0.26,Y,13,yes
24,52728,RENT,4.0,PERSONAL,A,5000,7.74,0.09,N,4,no
46,62047,RENT,4.0,MEDICAL,A,10000,9.63,0.14,N,13,yes
21,32000,OWN,3.0,PERSONAL,E,4500,16.0,0.14,N,4,no
31,38000,MORTGAGE,2.0,MEDICAL,B,2000,11.36,0.05,N,8,no
40,37440,MORTGAGE,3.0,PERSONAL,B,10000,11.14,0.27,N,11,no
22,70000,MORTGAGE,6.0,MEDICAL,B,2000,11.49,0.03,N,4,no
30,39600,RENT,4.0,DEBTCONSOLIDATION,F,10000,20.89,0.25,Y,10,yes
26,54000,RENT,0.0,MEDICAL,C,4000,13.47,0.07,N,2,yes
30,155000,RENT,9.0,DEBTCONSOLIDATION,A,6000,7.14,0.04,N,10,no
29,160800,RENT,3.0,VENTURE,B,4800,10.99,0.03,N,5,no
33,90000,MORTGAGE,5.0,EDUCATION,C,22000,11.03,0.24,N,5,no
27,49200,RENT,4.0,DEBTCONSOLIDATION,C,4800,14.65,0.1,N,7,no
24,73000,RENT,2.0,MEDICAL,B,4600,9.99,0.06,N,2,no
24,51000,OWN,8.0,HOMEIMPROVEMENT,A,9000,7.14,0.18,N,3,no
31,26010,MORTGAGE,2.0,PERSONAL,B,6500,9.99,0.25,N,9,no
32,50000,RENT,0.0,EDUCATION,C,6400,13.35,0.13,N,8,no
25,39000,OWN,2.0,HOMEIMPROVEMENT,D,4400,14.84,0.11,N,2,no
54,33600,RENT,0.0,DEBTCONSOLIDATION,B,1000,10.65,0.03,N,29,yes
28,10800,RENT,0.0,DEBTCONSOLIDATION,B,4200,11.83,0.39,N,5,yes
22,38400,MORTGAGE,,PERSONAL,A,1000,5.79,0.03,N,2,no
22,41600,OWN,4.0,EDUCATION,B,12000,12.42,0.29,N,2,no
24,55000,RENT,6.0,DEBTCONSOLIDATION,C,9000,12.87,0.16,N,4,no
30,84000,RENT,4.0,MEDICAL,B,14000,12.42,0.17,N,6,no
33,56400,MORTGAGE,3.0,EDUCATION,B,8500,12.42,0.15,N,6,yes
23,24216,RENT,1.0,EDUCATION,D,3600,16.49,0.15,N,3,yes
28,91800,MORTGAGE,1.0,MEDICAL,D,15000,15.37,0.14,Y,8,yes
22,42996,RENT,2.0,DEBTCONSOLIDATION,C,14400,,0.33,Y,4,yes
29,45000,RENT,0.0,MEDICAL,C,12000,12.99,0.27,N,8,no
24,28000,OTHER,0.0,EDUCATION,B,9000,10.83,0.32,N,3,yes
47,75000,RENT,3.0,HOMEIMPROVEMENT,C,15000,13.48,0.2,Y,17,no
27,60000,MORTGAGE,12.0,MEDICAL,D,2000,15.7,0.03,Y,6,yes
22,18000,RENT,1.0,HOMEIMPROVEMENT,B,7000,10.65,0.39,N,2,yes
24,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,8400,13.72,0.07,Y,2,no
24,39000,RENT,0.0,DEBTCONSOLIDATION,A,3250,8.94,0.08,N,2,yes
23,30000,MORTGAGE,4.0,MEDICAL,D,4000,16.32,0.13,Y,4,yes
26,120000,MORTGAGE,10.0,PERSONAL,C,10000,12.73,0.08,N,3,no
22,76296,MORTGAGE,6.0,VENTURE,A,18000,7.88,0.24,N,3,no
26,15000,RENT,1.0,EDUCATION,D,2800,15.31,0.19,Y,4,yes
23,91800,RENT,7.0,MEDICAL,B,10000,,0.09,N,4,yes
25,48074,RENT,4.0,EDUCATION,C,12000,13.85,0.25,Y,4,no
22,58000,RENT,6.0,DEBTCONSOLIDATION,A,10000,6.54,0.17,N,2,no
31,54000,RENT,3.0,HOMEIMPROVEMENT,D,9000,12.49,0.17,N,7,yes
33,80001,RENT,6.0,EDUCATION,E,21600,18.64,0.27,N,10,yes
29,19200,RENT,4.0,DEBTCONSOLIDATION,B,4000,10.37,0.21,N,6,yes
25,70000,RENT,6.0,VENTURE,B,12000,12.18,0.17,N,3,no
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,0.19,Y,4,yes
27,101004,MORTGAGE,3.0,MEDICAL,B,12000,,0.12,N,9,no
29,92004,MORTGAGE,12.0,VENTURE,B,10000,9.63,0.11,N,6,no
56,70000,MORTGAGE,17.0,PERSONAL,A,2500,5.99,0.04,N,23,no
48,20400,RENT,4.0,MEDICAL,A,12000,7.49,0.59,N,12,yes
22,70000,MORTGAGE,6.0,VENTURE,B,6000,11.49,0.09,N,2,no
27,119000,OWN,5.0,EDUCATION,A,5000,7.51,0.04,N,5,no
28,47831,RENT,8.0,DEBTCONSOLIDATION,C,16000,13.85,0.33,N,7,yes
27,46000,RENT,1.0,VENTURE,A,10000,9.32,0.22,N,7,no
39,25140,RENT,8.0,DEBTCONSOLIDATION,C,1500,14.22,0.06,Y,13,yes
30,14400,OWN,0.0,MEDICAL,D,5000,14.96,0.35,N,9,yes
22,57400,MORTGAGE,0.0,EDUCATION,A,10500,7.75,0.18,N,3,no
30,90000,RENT,14.0,MEDICAL,A,18000,8.94,0.2,N,8,no
27,34400,MORTGAGE,,VENTURE,C,7500,,0.22,Y,9,no
27,24000,RENT,2.0,MEDICAL,B,2500,10.65,0.1,N,9,no
29,54000,MORTGAGE,1.0,VENTURE,D,10000,16.89,0.19,N,5,no
24,85000,MORTGAGE,8.0,VENTURE,C,10000,12.99,0.12,Y,4,no
27,128000,MORTGAGE,11.0,VENTURE,B,32000,11.11,0.25,N,7,no
22,62502,RENT,3.0,PERSONAL,B,6400,11.71,0.1,N,3,no
25,19800,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.49,0.25,Y,4,yes
33,69000,RENT,8.0,HOMEIMPROVEMENT,B,7400,9.76,0.11,N,5,no
33,36000,MORTGAGE,17.0,PERSONAL,B,6250,12.69,0.17,N,6,no
22,69000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,15.62,0.14,N,3,yes
24,45000,RENT,8.0,MEDICAL,A,3000,7.49,0.07,N,4,no
32,25200,RENT,9.0,MEDICAL,A,4900,6.17,0.19,N,6,no
22,44160,RENT,7.0,VENTURE,D,12000,13.24,0.27,Y,2,no
32,80000,RENT,1.0,MEDICAL,B,6400,10.99,0.08,N,10,no
24,14880,RENT,2.0,EDUCATION,B,6000,10.0,0.4,N,3,yes
33,42804,RENT,17.0,EDUCATION,C,4000,12.73,0.09,Y,7,yes
23,82800,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,9.76,0.14,N,2,yes
39,54000,MORTGAGE,23.0,HOMEIMPROVEMENT,B,9000,11.71,0.17,N,12,no
21,18000,RENT,2.0,DEBTCONSOLIDATION,C,5800,14.72,0.32,Y,4,yes
21,44000,RENT,6.0,VENTURE,D,10000,14.74,0.23,Y,3,no
24,54000,MORTGAGE,8.0,VENTURE,D,1500,14.42,0.03,Y,2,yes
24,120000,MORTGAGE,8.0,PERSONAL,A,16000,,0.13,N,3,no
22,50000,RENT,1.0,VENTURE,A,7500,8.32,0.15,N,2,no
27,61000,RENT,7.0,PERSONAL,B,13000,10.59,0.21,N,8,yes
32,28800,RENT,7.0,PERSONAL,C,9450,14.27,0.33,Y,10,yes
30,120000,RENT,3.0,PERSONAL,E,10000,17.04,0.08,N,10,no
25,59000,RENT,3.0,MEDICAL,D,3500,15.65,0.06,N,2,yes
24,53000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.77,0.28,N,2,yes
28,91800,MORTGAGE,6.0,MEDICAL,D,10000,16.89,0.09,Y,8,yes
25,72000,MORTGAGE,6.0,PERSONAL,B,5000,12.18,0.07,N,3,no
22,18996,RENT,3.0,PERSONAL,D,3200,15.28,0.17,N,2,yes
22,33000,RENT,2.0,EDUCATION,D,6000,,0.18,N,4,yes
27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,,0.05,N,5,yes
32,66000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,2000,15.28,0.03,N,7,yes
22,18000,RENT,1.0,PERSONAL,B,3000,11.86,0.17,N,2,yes
25,35000,RENT,2.0,DEBTCONSOLIDATION,B,7500,10.99,0.21,N,2,no
33,33852,RENT,4.0,EDUCATION,B,17000,11.48,0.5,N,9,yes
24,23000,RENT,4.0,PERSONAL,A,5900,9.63,0.26,N,4,no
22,46500,MORTGAGE,1.0,EDUCATION,B,4000,10.62,0.09,N,3,no
28,18000,OWN,2.0,MEDICAL,C,6350,13.57,0.35,N,5,yes
24,87000,RENT,0.0,VENTURE,B,12000,8.88,0.14,N,3,no
28,110000,MORTGAGE,1.0,EDUCATION,A,12000,8.94,0.11,N,10,no
25,66300,RENT,3.0,MEDICAL,B,7000,9.25,0.09,N,3,yes
47,100000,MORTGAGE,4.0,EDUCATION,B,2500,9.99,0.03,N,15,no
22,50000,RENT,6.0,VENTURE,C,18000,13.79,0.36,N,2,yes
27,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7400,12.69,0.09,N,7,no
24,100000,MORTGAGE,5.0,VENTURE,A,7000,6.76,0.07,N,3,no
22,44400,RENT,2.0,PERSONAL,E,10800,18.79,0.24,N,3,yes
22,65000,RENT,6.0,PERSONAL,A,16000,7.88,0.25,N,3,no
24,52000,RENT,4.0,DEBTCONSOLIDATION,A,3500,7.68,0.07,N,2,no
55,78000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,8000,,0.1,N,29,yes
24,48000,MORTGAGE,4.0,MEDICAL,B,4200,11.99,0.09,N,4,no
31,200000,MORTGAGE,3.0,MEDICAL,A,30000,8.9,0.15,N,5,no
22,47472,MORTGAGE,6.0,VENTURE,B,20000,11.83,0.42,N,3,no
39,44000,MORTGAGE,2.0,MEDICAL,B,8000,9.63,0.18,N,17,no
23,67000,OWN,1.0,VENTURE,A,3250,6.76,0.05,N,4,no
26,48700,RENT,0.0,MEDICAL,D,6000,14.59,0.12,N,3,yes
32,40000,RENT,3.0,DEBTCONSOLIDATION,B,8000,9.62,0.2,N,9,no
25,45996,OWN,9.0,PERSONAL,B,25000,12.18,0.54,N,3,no
28,65000,MORTGAGE,2.0,VENTURE,A,2500,5.99,0.04,N,7,no
35,25000,RENT,0.0,VENTURE,D,3000,15.33,0.12,N,8,yes
32,30000,RENT,3.0,MEDICAL,D,3600,14.11,0.12,Y,9,yes
24,40000,RENT,2.0,VENTURE,C,9600,14.65,0.24,N,4,no
24,25000,RENT,,VENTURE,C,2400,13.8,0.1,Y,4,no
24,26000,RENT,0.0,PERSONAL,E,4200,16.0,0.16,N,2,yes
35,34868,RENT,14.0,MEDICAL,E,5000,6.0,0.14,N,6,yes
23,36000,RENT,4.0,MEDICAL,B,12250,10.74,0.34,N,3,yes
22,72000,RENT,1.0,MEDICAL,B,5000,11.49,0.07,N,3,no
29,48000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,20000,11.36,0.42,N,10,no
27,100000,RENT,11.0,MEDICAL,B,5000,12.42,0.05,N,8,no
26,60000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.03,0.25,N,3,no
39,56100,MORTGAGE,23.0,MEDICAL,D,8000,16.07,0.12,N,14,yes
35,33144,RENT,3.0,VENTURE,D,8400,14.91,0.25,N,8,no
25,86244,MORTGAGE,,EDUCATION,B,8000,11.71,0.09,N,4,no
23,97583,MORTGAGE,7.0,MEDICAL,D,6950,13.67,0.06,N,2,yes
36,108000,MORTGAGE,7.0,EDUCATION,A,14000,8.9,0.13,N,12,no
36,94000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4200,5.99,0.04,N,12,no
65,57996,RENT,4.0,EDUCATION,D,3000,,0.05,N,27,no
25,66300,MORTGAGE,6.0,MEDICAL,C,20000,15.27,0.26,N,4,yes
25,73000,MORTGAGE,8.0,PERSONAL,D,20000,13.12,0.27,Y,4,yes
23,21996,OWN,4.0,PERSONAL,C,6000,13.23,0.27,N,4,no
25,52000,RENT,4.0,PERSONAL,B,22000,10.74,0.42,N,2,yes
31,91800,MORTGAGE,0.0,MEDICAL,A,2225,7.43,0.02,N,5,yes
23,75000,RENT,0.0,PERSONAL,C,15000,13.57,0.2,Y,3,yes
23,55000,RENT,0.0,DEBTCONSOLIDATION,C,10200,12.73,0.19,N,2,no
24,375000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,20000,11.41,0.05,N,3,no
33,26000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,9.76,0.58,N,6,yes
28,49000,RENT,2.0,VENTURE,C,3600,13.98,0.07,Y,9,yes
24,15600,RENT,3.0,MEDICAL,E,4000,16.32,0.26,N,2,yes
23,35000,RENT,6.0,EDUCATION,B,17000,10.37,0.49,N,2,yes
37,145124,MORTGAGE,21.0,PERSONAL,B,11375,10.99,0.08,N,11,yes
22,120000,MORTGAGE,3.0,MEDICAL,C,9600,13.22,0.08,Y,4,no
22,30000,RENT,2.0,VENTURE,B,3600,10.99,0.12,N,4,no
28,33280,RENT,6.0,PERSONAL,A,12000,7.66,0.36,N,9,yes
24,72000,MORTGAGE,8.0,PERSONAL,A,12000,6.03,0.17,N,2,no
22,20000,RENT,7.0,EDUCATION,A,1675,7.74,0.08,N,3,no
30,31200,RENT,7.0,MEDICAL,D,2400,16.49,0.08,Y,6,no
30,102000,MORTGAGE,4.0,EDUCATION,A,12250,7.66,0.12,N,8,no
36,79200,MORTGAGE,19.0,PERSONAL,A,10000,6.03,0.13,N,14,no
28,64775,RENT,9.0,PERSONAL,C,6400,12.87,0.1,Y,10,yes
32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,0.39,N,6,yes
32,115000,RENT,16.0,HOMEIMPROVEMENT,B,17000,11.12,0.15,N,6,no
24,29000,RENT,1.0,MEDICAL,B,4000,9.96,0.14,N,3,yes
26,51000,MORTGAGE,5.0,MEDICAL,D,7000,15.21,0.14,N,4,yes
28,35000,RENT,4.0,DEBTCONSOLIDATION,A,2400,7.29,0.07,N,9,yes
30,54000,RENT,13.0,MEDICAL,B,25000,10.74,0.46,N,6,yes
37,66000,MORTGAGE,,EDUCATION,B,25000,11.86,0.38,N,13,yes
43,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,16000,,0.26,Y,17,yes
32,55000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000,10.59,0.29,N,7,yes
22,50000,OWN,6.0,EDUCATION,B,1000,9.91,0.02,N,2,no
22,23587,RENT,4.0,HOMEIMPROVEMENT,B,2000,11.89,0.08,N,2,yes
49,142800,MORTGAGE,3.0,MEDICAL,B,24000,,0.14,N,14,yes
23,39000,RENT,3.0,MEDICAL,B,10000,11.99,0.26,N,2,yes
22,38400,OWN,6.0,PERSONAL,C,10000,14.72,0.26,N,3,no
34,77000,MORTGAGE,18.0,EDUCATION,B,15000,11.14,0.19,N,6,yes
37,52000,MORTGAGE,1.0,VENTURE,A,15000,,0.29,N,14,no
32,49000,RENT,2.0,HOMEIMPROVEMENT,B,12000,11.11,0.24,N,9,yes
21,27000,RENT,3.0,PERSONAL,C,2600,13.22,0.1,Y,2,no
22,25000,OWN,1.0,MEDICAL,C,2400,14.27,0.1,Y,2,no
27,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,10000,12.68,0.13,N,5,no
25,155000,MORTGAGE,3.0,PERSONAL,D,22000,16.0,0.14,Y,4,no
24,97000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.61,0.07,Y,4,no
26,47360,MORTGAGE,10.0,HOMEIMPROVEMENT,D,6000,14.61,0.13,Y,3,yes
24,56000,MORTGAGE,1.0,VENTURE,C,10000,14.35,0.18,N,4,yes
39,55059,RENT,16.0,DEBTCONSOLIDATION,B,24000,12.53,0.44,N,15,yes
26,96000,RENT,2.0,EDUCATION,D,10000,15.28,0.1,Y,2,yes
30,21600,RENT,1.0,DEBTCONSOLIDATION,B,1500,11.71,0.07,N,8,yes
26,119000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,7.74,0.08,N,4,no
23,63000,RENT,0.0,VENTURE,D,16000,14.42,0.25,Y,2,yes
25,90000,MORTGAGE,2.0,MEDICAL,B,15000,12.42,0.17,N,2,no
26,46000,RENT,0.0,DEBTCONSOLIDATION,B,2400,9.91,0.05,N,4,no
24,67000,MORTGAGE,9.0,EDUCATION,A,10400,5.99,0.16,N,2,no
28,115000,MORTGAGE,3.0,PERSONAL,C,4500,12.68,0.04,N,7,no
27,56000,RENT,2.0,MEDICAL,B,14000,10.65,0.25,N,7,no
28,38004,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.61,0.26,N,7,no
55,60900,MORTGAGE,5.0,PERSONAL,A,8500,6.76,0.14,N,20,no
39,39996,RENT,9.0,EDUCATION,A,8000,7.14,0.2,N,16,no
22,30400,RENT,2.0,VENTURE,D,10000,12.8,0.33,N,2,yes
25,33316,MORTGAGE,4.0,VENTURE,A,5000,6.54,0.15,N,2,no
34,128000,OWN,0.0,DEBTCONSOLIDATION,E,25000,17.39,0.2,N,5,yes
33,120000,MORTGAGE,3.0,MEDICAL,A,14000,7.29,0.12,N,8,no
26,140000,MORTGAGE,10.0,VENTURE,B,24250,12.53,0.17,N,4,no
34,26000,RENT,2.0,VENTURE,B,10000,12.42,0.38,N,7,yes
28,34000,MORTGAGE,2.0,MEDICAL,B,8000,12.69,0.24,N,9,yes
24,35000,RENT,1.0,DEBTCONSOLIDATION,B,10000,,0.29,N,4,no
28,75000,RENT,3.0,EDUCATION,B,23000,10.51,0.31,N,9,yes
22,52000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,14825,15.62,0.29,N,3,yes
27,22708,RENT,6.0,VENTURE,D,2500,14.84,0.11,Y,8,yes
28,202040,MORTGAGE,12.0,PERSONAL,D,12000,14.46,0.06,Y,8,no
22,33300,RENT,0.0,MEDICAL,B,13250,,0.4,N,3,yes
24,69504,MORTGAGE,3.0,VENTURE,A,10000,7.66,0.14,N,4,no
32,56000,MORTGAGE,5.0,PERSONAL,A,10000,7.14,0.18,N,8,no
22,30000,RENT,6.0,DEBTCONSOLIDATION,B,10000,10.37,0.33,N,4,yes
22,12000,RENT,1.0,EDUCATION,D,3500,15.65,0.29,Y,2,yes
27,41000,RENT,2.0,MEDICAL,A,6000,9.32,0.15,N,7,no
24,40000,RENT,1.0,MEDICAL,B,1000,10.99,0.03,N,3,no
23,110000,RENT,6.0,EDUCATION,C,3000,14.22,0.03,N,3,no
24,35000,RENT,4.0,EDUCATION,A,1850,7.12,0.05,N,2,no
23,79000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,16000,14.09,0.2,N,3,yes
22,27600,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.38,0.22,N,4,no
27,44004,RENT,4.0,DEBTCONSOLIDATION,D,10000,,0.23,Y,10,yes
26,36000,RENT,6.0,DEBTCONSOLIDATION,A,13000,5.99,0.36,N,4,yes
26,137000,MORTGAGE,3.0,EDUCATION,B,3500,12.18,0.03,N,2,no
30,30000,MORTGAGE,5.0,PERSONAL,C,1100,14.65,0.04,N,10,yes
25,48000,RENT,4.0,EDUCATION,C,8000,14.35,0.17,N,2,no
23,10560,RENT,0.0,DEBTCONSOLIDATION,B,2800,9.99,0.27,N,4,yes
23,92000,RENT,4.0,VENTURE,B,6000,12.42,0.07,N,3,no
30,41998,RENT,0.0,HOMEIMPROVEMENT,E,5000,16.0,0.12,N,6,yes
31,100000,RENT,6.0,VENTURE,B,20000,12.42,0.2,N,9,no
28,49000,RENT,12.0,HOMEIMPROVEMENT,C,4500,14.27,0.09,N,10,yes
27,35000,RENT,3.0,MEDICAL,B,4800,9.99,0.14,N,8,no
26,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,,0.14,N,3,no
24,54000,RENT,6.0,DEBTCONSOLIDATION,A,5500,8.07,0.1,N,2,no
30,66000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,0.18,N,6,yes
39,65000,MORTGAGE,3.0,EDUCATION,D,6000,15.62,0.09,Y,14,no
32,70000,MORTGAGE,3.0,VENTURE,A,4000,5.79,0.06,N,5,no
25,30000,RENT,9.0,VENTURE,D,9000,17.58,0.3,N,2,no
42,39996,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,5.42,0.06,N,12,no
24,55200,MORTGAGE,0.0,MEDICAL,D,6000,14.42,0.11,Y,2,yes
24,133000,RENT,3.0,EDUCATION,D,20000,12.36,0.15,Y,2,no
22,35000,RENT,4.0,PERSONAL,C,5000,13.23,0.14,N,2,no
21,54000,MORTGAGE,5.0,VENTURE,A,13000,7.51,0.24,N,4,no
23,20004,MORTGAGE,6.0,PERSONAL,A,7125,6.99,0.36,N,2,no
23,90000,MORTGAGE,1.0,EDUCATION,B,12000,12.18,0.13,N,4,no
24,61100,RENT,1.0,DEBTCONSOLIDATION,B,15000,12.53,0.25,N,2,no
26,110000,RENT,2.0,HOMEIMPROVEMENT,A,12000,7.88,0.11,N,2,no
21,47520,RENT,5.0,MEDICAL,D,10000,15.33,0.21,Y,4,yes
22,62900,MORTGAGE,1.0,MEDICAL,E,25000,14.38,0.34,N,2,yes
27,47000,RENT,3.0,VENTURE,D,25000,15.7,0.53,Y,10,yes
36,44000,RENT,4.0,DEBTCONSOLIDATION,D,8000,17.49,0.18,N,15,yes
